customer_id,recency,frequency,monetary,age,tenure,web_visits,store_visits,complaints,returns_pct,loyalty_score,segment_truth
3057,51,7,492.49,24,4.2,26,7,1,0.058,86,Occasional
3058,6,8,84.55,44,9,30,7,0,0.018,14,Active
3059,42,9,1153.28,49,1.2,28,7,1,0.131,45,Occasional
3060,13,13,338.09,46,0.5,35,7,0,0.238,11,Active
3061,78,9,71.54,59,6.8,27,8,2,0.246,43,Dormant
3062,5,13,4587.3,48,2.1,26,11,1,0.292,91,Regular
3063,55,16,1720.47,45,2.9,32,11,0,0.106,45,VIP
3064,13,10,484.4,32,2.5,19,14,1,0.284,12,Active
3065,76,13,234.42,45,9.4,31,11,0,0.046,95,Dormant
3066,25,12,266.15,22,9.3,31,6,0,0.172,57,Occasional
3067,19,15,265.16,49,3.6,17,9,2,0.124,27,Occasional
3068,5,10,236.85,35,8.2,22,8,1,0.026,74,Active
3069,31,13,2777.25,52,0.6,17,8,0,0.222,17,Regular
3070,27,9,1226.77,58,5.7,34,7,0,0.054,16,Occasional
3071,48,13,694.2,28,0.7,27,6,0,0.231,71,Regular
3072,22,5,164.93,76,4,30,6,1,0.283,82,Occasional
3073,6,15,332.79,52,0.5,26,8,1,0.078,31,Active
3074,83,16,339.54,43,1.3,28,13,1,0.242,61,Dormant
3075,4,13,1475.72,55,6.8,31,10,0,0.195,30,Regular
3076,121,9,181.75,31,1.7,26,6,1,0.033,18,Dormant
3077,49,8,101.26,42,3.4,21,9,1,0.104,55,Occasional
3078,1,14,221.08,49,0.2,20,7,0,0.123,39,Active
3079,19,9,2145.38,42,7.9,18,4,0,0.161,33,Occasional
3080,21,9,328.25,66,7.8,23,9,2,0.145,63,Occasional
3081,3,13,551.57,65,3.4,23,5,1,0.287,21,Regular
3082,12,15,551.79,19,0.2,20,6,0,0.161,82,Regular
3083,20,12,1251.06,51,8.2,27,4,1,0.063,38,Regular
3084,28,8,2386.04,33,2.1,27,8,1,0.243,97,Occasional
3085,39,14,3479.58,47,5.2,25,10,1,0.168,55,Regular
3086,3,7,251.88,47,0.4,18,4,1,0.262,62,Active
3087,5,6,578.23,45,0.2,27,11,0,0.167,78,Active
3088,38,14,1505.71,51,2.8,31,8,1,0.076,77,Regular
3089,11,13,573.42,54,7.6,22,4,1,0.111,32,Regular
3090,63,10,2818.4,18,9.4,27,11,0,0.043,59,Dormant
3091,5,8,850.45,36,3.5,14,9,0,0.282,27,Active
3092,52,15,323.06,64,4.1,23,7,0,0.167,70,Occasional
3093,16,14,452.93,38,4.8,32,11,0,0.066,84,Occasional
3094,7,14,1503.36,18,9.3,30,4,0,0.054,79,Regular
3095,1,10,849.98,60,7.2,24,7,1,0.202,76,Active
3096,2,13,155.59,36,0.8,28,10,2,0.001,26,Active
3097,64,21,1004.96,18,5.7,31,9,0,0.16,34,VIP
3098,79,6,2016.34,65,9.6,24,6,1,0.192,58,Dormant
3099,74,13,4541.04,35,0.7,21,9,1,0.002,59,Regular
3100,19,10,1379.87,45,6.3,25,9,2,0.085,3,Occasional
3101,40,10,779.49,54,0,24,19,0,0.213,65,Occasional
3102,4,13,467.16,42,5.7,24,10,0,0.065,9,Active
3103,8,15,448.92,50,7.9,23,6,1,0.207,60,Active
3104,28,13,471.97,41,1.3,22,4,1,0.222,50,Occasional
3105,24,12,529.87,18,0.2,23,9,2,0.14,91,Regular
3106,43,8,419.9,68,2.2,22,9,1,0.097,16,Occasional
3107,220,15,317.12,54,4,24,10,1,0.167,6,Dormant
3108,28,11,804.8,67,2.3,24,5,1,0.254,80,Regular
3109,3,11,966.61,58,6.2,33,10,1,0.013,70,Regular
3110,14,8,232.37,80,9.2,23,10,0,0.058,78,Active
3111,23,18,294.34,31,2.5,21,11,0,0.192,71,Occasional
3112,15,13,247.81,54,0.9,34,8,1,0.024,77,Occasional
3113,30,13,388.58,78,0.5,27,9,1,0.286,38,Occasional
3114,52,18,867.34,34,7.3,21,10,0,0.219,68,Regular
3115,18,13,430.26,53,8.5,23,10,0,0.173,29,Occasional
3116,17,10,876.84,40,2,22,3,0,0.031,82,Occasional
3117,40,12,61.19,63,4.4,31,10,0,0.227,80,Occasional
3118,79,22,608.13,40,5.2,27,4,0,0.061,14,Regular
3119,51,12,436.47,36,6.5,30,5,0,0.258,88,Occasional
3120,8,12,398.84,28,4.1,36,10,0,0.065,73,Active
3121,16,15,418.96,69,3.9,26,6,0,0.27,97,Occasional
3122,7,9,886.76,52,8.9,26,9,1,0.113,59,Active
3123,50,6,1526.83,33,2.9,32,11,2,0.135,93,Occasional
3124,23,21,71.66,64,4.7,22,6,1,0.258,16,Occasional
3125,30,12,610.6,62,9.6,26,10,2,0.223,100,Regular
3126,44,14,236.98,53,7.7,28,12,0,0.259,22,Occasional
3127,75,17,362.23,47,4,28,7,1,0.135,77,Dormant
3128,3,15,1118.79,24,2.9,18,8,0,0.238,93,Regular
3129,37,18,479.14,49,8.7,17,7,0,0.182,40,Occasional
3130,133,9,358.6,63,1.9,23,7,1,0.171,2,Dormant
3131,0,15,275.99,48,6.2,25,5,1,0.101,82,Active
3132,20,14,498.67,61,2.9,28,8,0,0.287,3,Occasional
3133,4,13,373.87,40,3.4,19,10,1,0.186,12,Active
3134,7,12,1848.16,29,5.1,20,6,0,0.297,55,Regular
3135,37,13,2742.35,80,6,22,8,0,0.273,91,Regular
3136,119,10,591.05,53,5.6,26,12,0,0.021,88,Dormant
3137,13,20,1032.23,62,0.6,32,11,1,0.018,44,VIP
3138,76,12,223.48,18,7.7,35,10,0,0.142,97,Dormant
3139,2,14,1381.65,58,9,16,5,0,0.166,93,Regular
3140,1,14,999.08,69,2.6,25,5,1,0.274,87,Regular
3141,62,14,429.3,22,6,18,6,1,0.126,95,Dormant
3142,107,16,377.32,18,3.4,20,4,0,0.173,99,Dormant
3143,31,11,412.06,49,0.8,18,6,0,0.244,69,Occasional
3144,4,5,303.52,42,2.7,24,10,3,0.168,39,Occasional
3145,1,11,563.59,23,8.1,22,13,0,0.106,49,Regular
3146,18,15,214.08,49,5,25,14,0,0.282,42,Occasional
3147,1,6,371.29,76,7,19,7,1,0.261,10,Active
3148,3,13,230.4,73,0.2,20,9,0,0.062,2,Active
3149,16,7,93.82,38,5.2,33,8,0,0.114,7,Occasional
3150,18,11,292.68,34,9,28,6,1,0.209,26,Occasional
3151,12,7,551.74,61,6.3,22,7,0,0.275,21,Active
3152,35,4,492.1,45,1.3,20,12,0,0.243,58,Occasional
3153,43,17,429.83,44,8.9,32,8,3,0.111,55,Occasional
3154,15,9,325.63,38,6.3,30,10,2,0.232,90,Occasional
3155,21,5,253.7,60,4.9,26,8,0,0.241,41,Occasional
3156,80,8,592.13,19,3.8,24,11,1,0.249,30,Dormant
3157,25,14,749.8,33,2,30,7,0,0.278,19,Regular
3158,18,10,479.28,47,1.3,22,9,1,0.241,83,Occasional
3159,42,11,1021.8,31,1.8,26,7,0,0.001,27,Regular
3160,0,11,78.11,32,2.5,29,9,0,0.079,49,Active
3161,6,15,1016.05,75,2.7,29,9,0,0.103,9,Regular
3162,31,10,111.55,76,8,35,13,0,0.086,24,Occasional
3163,79,8,1080.87,67,6.4,30,7,1,0.13,3,Dormant
3164,17,14,1765.18,37,9.9,30,14,1,0.239,29,Regular
3165,5,15,579.28,65,3.4,28,8,1,0.121,54,Regular
3166,13,14,1002.83,27,4.2,25,8,0,0.257,42,Regular
3167,179,9,272.72,27,3,22,9,0,0.044,57,Dormant
3168,15,10,112.83,54,7.9,28,10,0,0.003,59,Occasional
3169,15,12,279.64,50,3.2,22,8,0,0.089,93,Occasional
3170,7,16,2651.58,39,5.5,31,7,2,0.043,54,VIP
3171,21,10,246.34,46,0.5,26,5,0,0.291,35,Occasional
3172,16,13,267.06,55,1.8,22,11,0,0.016,33,Occasional
3173,50,10,416.41,60,1.8,19,10,1,0.194,69,Occasional
3174,75,6,1562.15,43,9.8,32,9,0,0.041,18,Dormant
3175,9,11,699.86,47,4.7,28,9,0,0.251,82,Regular
3176,35,12,355.99,71,5.2,19,11,0,0.034,19,Occasional
3177,68,12,5258.32,37,9,27,9,0,0.146,99,Regular
3178,19,17,1280.42,36,8.6,17,8,0,0.203,45,VIP
3179,31,11,914.36,43,8.5,24,7,0,0.09,35,Regular
3180,62,9,1818.69,51,7.2,29,7,0,0.263,93,Dormant
3181,32,14,2105.91,18,3.2,10,6,0,0.283,23,Regular
3182,139,19,332.65,63,4.5,21,10,0,0.198,36,Dormant
3183,60,17,702.95,57,0.3,26,5,1,0.141,84,Regular
3184,38,12,269.56,30,8.6,33,9,2,0.183,37,Occasional
3185,12,7,251.32,36,5.7,23,11,1,0.167,41,Active
3186,1,16,1625.04,32,9.9,21,4,1,0.027,52,VIP
3187,17,9,303.49,28,6,35,10,0,0.125,60,Occasional
3188,12,11,471.77,56,1.8,23,9,0,0.066,39,Active
3189,13,15,315.02,64,1.5,17,6,2,0.264,40,Active
3190,26,20,477.35,39,8.7,33,7,1,0.046,1,Occasional
3191,30,16,1063.63,76,4.9,19,8,0,0.06,9,VIP
3192,7,8,277.96,43,2.5,26,9,0,0.243,4,Active
3193,42,11,675.01,56,2,19,7,0,0.103,51,Regular
3194,14,17,394.23,55,3.8,30,7,1,0.092,74,Active
3195,18,10,51.1,64,0.4,32,6,1,0.078,29,Occasional
3196,31,13,581.5,25,3,23,15,0,0.183,51,Regular
3197,15,17,612.83,45,9.7,28,7,0,0.231,84,Regular
3198,36,12,245.82,73,8.1,24,8,1,0.179,34,Occasional
3199,32,10,320.21,18,4.9,27,9,1,0.124,5,Occasional
3200,23,8,210.95,48,1.3,22,15,0,0.042,60,Occasional
3201,47,13,582.52,35,3.5,31,3,1,0.257,11,Regular
3202,7,11,854.74,52,1.9,26,9,1,0.043,74,Regular
3203,11,10,1136.42,76,0.1,28,7,1,0.119,16,Active
3204,20,14,564.46,18,2.5,25,5,1,0.287,70,Regular
3205,20,8,929.59,50,0.9,31,8,0,0.143,13,Occasional
3206,9,17,215,54,7.5,24,7,0,0.129,12,Active
3207,28,7,200.06,41,4.7,21,12,0,0.167,54,Occasional
3208,57,8,507.63,44,0.8,29,11,0,0.131,50,Occasional
3209,7,13,291.7,45,6.8,24,12,0,0.276,74,Active
3210,43,12,267.65,25,0.9,20,6,1,0.194,35,Occasional
3211,61,12,356.73,47,4.1,29,9,0,0.012,41,Dormant
3212,32,9,158.08,78,1.2,44,6,0,0.155,32,Occasional
3213,6,14,1322.75,18,2.9,21,12,0,0.28,49,Regular
3214,41,17,683.81,44,4.4,39,9,0,0.161,96,Regular
3215,17,10,174.5,37,0.2,30,6,0,0.053,77,Occasional
3216,32,16,1004.38,45,1,31,5,0,0.29,23,VIP
3217,25,8,403.06,37,2.1,26,4,2,0.065,100,Occasional
3218,112,16,1346.57,44,0.6,27,3,0,0.001,28,VIP
3219,50,7,419.2,45,4.6,11,11,0,0.122,81,Occasional
3220,97,11,1016.89,39,8.5,23,5,0,0.002,18,Regular
3221,11,15,362.72,28,5.5,37,6,0,0.169,0,Active
3222,27,12,1278.05,27,3.9,33,5,0,0.13,35,Regular
3223,30,14,1132.59,53,6.8,20,10,0,0.284,26,Regular
3224,32,13,732.34,42,8.2,28,9,1,0.278,86,Regular
3225,3,14,138.38,24,6.5,35,9,0,0.071,17,Active
3226,12,9,1378.68,33,5.4,25,7,1,0.07,18,Active
3227,7,8,216.29,34,1.5,28,8,4,0.132,18,Active
3228,17,8,519.3,26,3,20,9,0,0.142,4,Occasional
3229,22,12,356.44,42,8.3,27,5,0,0.101,100,Occasional
3230,4,12,386.13,44,3.6,21,9,1,0.183,77,Active
3231,5,13,268.37,56,6,23,6,1,0.144,89,Active
3232,46,12,127.45,49,0.3,24,6,2,0.062,66,Occasional
3233,35,10,1092.23,64,3.7,24,10,0,0.149,11,Occasional
3234,16,6,208.9,55,0.8,32,8,1,0.002,82,Occasional
3235,7,10,188.82,68,3.8,20,6,0,0.059,30,Active
3236,6,11,781.41,33,9.6,24,8,2,0.27,44,Regular
3237,15,8,424.3,26,5,26,5,0,0.259,27,Occasional
3238,71,16,394.9,47,0.5,16,7,0,0.053,46,Dormant
3239,28,9,1096.2,47,9.3,27,13,0,0.24,99,Occasional
3240,18,16,2356.76,52,9.7,26,7,0,0.227,19,VIP
3241,21,10,246.1,47,7.2,26,7,1,0.073,97,Occasional
3242,16,12,97.88,44,2.5,20,7,1,0.179,56,Occasional
3243,109,7,635.26,54,6.2,23,9,0,0.04,5,Dormant
3244,34,5,1346.05,59,9.8,27,7,0,0.183,14,Occasional
3245,46,16,1436.6,74,0.6,27,5,1,0.098,5,VIP
3246,61,15,337.36,49,7.4,24,12,0,0.249,91,Dormant
3247,30,17,506.96,45,2.4,28,12,1,0.207,98,Regular
3248,10,21,133.44,35,5.6,31,11,1,0.223,3,Active
3249,14,13,90.57,59,5.1,17,9,1,0.183,82,Active
3250,33,10,985.32,52,0.2,28,8,1,0.221,56,Occasional
3251,11,16,612.36,18,9.4,31,6,1,0.273,12,Regular
3252,29,14,307.72,47,4.1,28,10,0,0,69,Occasional
3253,43,14,511.78,61,4.6,24,6,0,0.159,57,Regular
3254,22,13,460.75,55,9.1,25,10,1,0.206,93,Occasional
3255,48,12,393.16,61,0.2,24,5,0,0.272,28,Occasional
3256,8,19,182.42,46,8.9,26,8,3,0.077,1,Active
3257,63,11,375.84,24,8.8,25,11,1,0.27,39,Dormant
3258,9,16,3165.93,53,6.7,20,12,0,0.199,91,VIP
3259,21,12,462.26,47,2.7,30,8,1,0.097,5,Occasional
3260,23,18,1008.72,37,4.3,21,13,0,0.102,24,VIP
3261,44,7,511.89,56,4.1,23,9,0,0.28,43,Occasional
3262,62,11,579.76,33,9.9,30,7,0,0.249,89,Regular
3263,128,11,152.86,27,0.7,22,11,0,0.028,69,Dormant
3264,5,19,1557.36,23,9.7,34,14,1,0.27,25,VIP
3265,3,10,219.57,57,10,31,10,0,0.17,49,Active
3266,1,8,150.51,35,3.9,27,10,0,0.192,10,Active
3267,14,18,1333.05,31,8.8,21,8,0,0.234,85,VIP
3268,35,9,178.33,44,2.2,29,8,0,0.108,42,Occasional
3269,11,14,843.41,57,3.1,28,9,1,0.199,35,Regular
3270,49,13,1088.43,25,9.6,16,15,0,0.221,23,Regular
3271,9,18,2046.31,24,1.5,23,9,1,0.173,69,VIP
3272,26,8,1466.1,18,2.8,16,4,3,0.098,46,Occasional
3273,70,15,570.62,25,8.7,22,6,1,0.152,79,Regular
3274,11,9,1241.52,59,5.6,24,4,1,0.242,94,Active
3275,41,12,676.97,61,5.2,30,7,0,0.141,56,Regular
3276,12,16,475.84,49,4.6,26,8,0,0.117,57,Active
3277,63,7,189.61,54,5,21,8,1,0.077,13,Dormant
3278,66,6,775.46,45,5.6,16,6,0,0.129,63,Dormant
3279,21,17,824.13,61,5.3,21,7,2,0.061,97,Regular
3280,7,14,149.84,29,9.3,24,8,0,0.006,28,Active
3281,63,12,1386.39,51,7.7,38,10,2,0.181,28,Regular
3282,15,15,1050.67,18,5.1,30,8,0,0.061,50,Regular
3283,42,7,691.89,42,9.6,30,7,0,0.082,99,Occasional
3284,7,9,786.08,76,8.5,27,9,0,0.276,59,Active
3285,17,14,484.12,18,4.7,18,6,0,0.153,44,Occasional
3286,4,15,791.62,39,1.7,23,4,0,0.217,5,Regular
3287,28,12,78.75,40,4.2,22,6,0,0.083,41,Occasional
3288,25,5,703.16,72,9.4,34,8,0,0.228,82,Occasional
3289,53,6,534.19,29,0.7,29,6,1,0.008,7,Occasional
3290,76,13,2571.86,48,1.4,19,5,0,0.296,24,Regular
3291,58,8,930.4,45,3.7,22,6,0,0.059,74,Occasional
3292,0,9,1191.25,47,9.7,19,7,0,0.229,7,Active
3293,12,18,681.04,18,5.5,26,9,0,0.205,30,Regular
3294,24,10,2038.09,37,10,28,9,1,0.257,88,Occasional
3295,31,11,791.6,18,3.1,13,5,0,0.207,57,Regular
3296,6,7,339.45,66,6.7,24,6,0,0.237,4,Active
3297,51,10,511.8,33,7.2,24,9,1,0.088,68,Occasional
3298,8,16,507.73,21,5.3,28,14,2,0.186,12,Regular
3299,17,8,647.47,36,4.5,21,13,0,0.287,87,Occasional
3300,2,11,316.05,64,4.2,28,6,1,0.199,93,Active
3301,37,16,541.95,54,2.5,22,3,0,0.201,55,Regular
3302,16,12,310.74,18,6.5,26,10,0,0.012,58,Occasional
3303,4,15,171.6,66,3.1,27,8,0,0.08,4,Active
3304,25,13,1040.38,44,3.8,31,11,0,0.179,48,Regular
3305,45,19,1251.32,35,4.2,28,10,0,0.232,81,VIP
3306,8,12,599.59,62,7,24,8,1,0.081,16,Regular
3307,3,10,305.58,40,8.6,27,6,1,0.211,4,Active
3308,14,11,1692.81,51,3.6,28,9,1,0.133,80,Regular
3309,7,7,409.62,52,2.5,27,9,1,0.272,75,Active
3310,2,14,208.92,24,8.1,33,7,0,0.264,1,Active
3311,3,16,71.56,24,4.7,19,7,0,0.294,76,Active
3312,52,14,2973.2,44,9.2,23,9,0,0.276,51,Regular
3313,12,12,1115.84,55,9.4,18,11,1,0.131,28,Regular
3314,5,8,421.68,18,4.2,24,7,0,0.18,26,Active
3315,22,8,1018.21,68,8.1,21,6,1,0.029,51,Occasional
3316,8,19,836.78,47,0.2,28,11,2,0.133,52,Regular
3317,3,10,513.29,73,4.9,19,5,0,0.115,11,Active
3318,24,14,536.14,46,2.5,20,9,0,0.253,6,Regular
3319,44,12,330.97,41,9.5,23,10,0,0.143,51,Occasional
3320,7,7,410.31,41,1.7,34,11,0,0.025,17,Active
3321,8,7,344.66,51,8.2,34,9,0,0.213,71,Active
3322,89,14,122.03,52,5.1,21,12,0,0.151,78,Dormant
3323,23,14,600.64,55,5,27,6,0,0.115,100,Regular
3324,8,12,1680.81,56,3.2,19,7,1,0.287,35,Regular
3325,51,12,78.8,40,9.3,21,5,0,0.068,13,Occasional
3326,48,12,675.59,53,8.1,21,5,1,0.125,62,Regular
3327,76,15,906.57,52,4.5,22,10,0,0.113,7,Regular
3328,42,19,449.15,35,5.8,21,8,1,0.293,13,Occasional
3329,10,8,238.11,47,5.3,24,9,2,0.031,5,Active
3330,6,12,509.54,36,5.3,18,12,0,0.239,39,Regular
3331,6,15,1656.27,80,7.3,31,4,1,0.096,96,Regular
3332,22,14,3334.9,47,7.8,26,8,0,0.271,46,Regular
3333,98,20,1798.1,35,8.2,19,15,0,0.034,54,VIP
3334,61,15,321.26,52,1.6,28,6,0,0.062,62,Dormant
3335,25,12,1857.89,31,8.8,30,8,1,0.197,27,Regular
3336,3,17,488.99,49,4.3,24,5,0,0.235,18,Active
3337,73,9,376.49,27,9.5,28,8,0,0.117,5,Dormant
3338,25,11,1033.78,38,1.5,24,10,0,0.047,12,Regular
3339,7,16,488.97,63,2.4,21,8,0,0.23,89,Active
3340,14,12,175.97,56,5,21,8,1,0.08,1,Active
3341,2,8,162.54,35,9.5,24,10,1,0.22,88,Active
3342,10,9,487.89,37,0.3,22,2,1,0.002,32,Active
3343,6,13,303.03,39,6.4,31,5,0,0.148,43,Active
3344,42,14,812.59,72,1.7,17,9,1,0.097,57,Regular
3345,19,15,238.52,72,2.6,29,8,0,0.229,42,Occasional
3346,1,12,438.84,48,4,29,12,0,0.276,45,Active
3347,6,11,503.01,48,9.9,21,4,1,0.009,85,Regular
3348,3,5,254.87,42,7.9,25,7,1,0.086,25,Occasional
3349,20,9,70.06,59,4.5,24,6,0,0.227,0,Occasional
3350,8,12,1432.94,51,10,25,4,0,0.242,86,Regular
3351,26,10,425.31,43,1.3,23,6,2,0.283,90,Occasional
3352,32,19,111.04,21,4.1,29,10,0,0.196,36,Occasional
3353,1,15,508.12,48,8.6,24,6,1,0.052,6,Regular
3354,7,20,1356.09,63,3.4,30,3,0,0.203,39,VIP
3355,7,14,779.43,41,1,19,8,0,0.271,23,Regular
3356,23,13,149.32,53,0.7,32,10,2,0.288,66,Occasional
3357,4,5,494.37,57,2.2,38,12,1,0.163,4,Occasional
3358,4,11,248.88,43,5.3,26,4,0,0.117,96,Active
3359,42,10,169.36,37,5.5,21,4,0,0.109,60,Occasional
3360,0,11,1070.87,26,8.8,29,14,1,0.245,49,Regular
3361,68,9,508.33,62,3.2,18,7,1,0.149,78,Dormant
3362,17,10,269.97,40,8.5,30,8,1,0.292,15,Occasional
3363,44,11,207.95,21,4.7,29,14,0,0.022,15,Occasional
3364,29,9,787.37,66,3.8,20,6,1,0.244,97,Occasional
3365,118,10,2051.29,46,7.8,25,9,0,0.052,32,Dormant
3366,30,10,243.74,54,6,19,11,0,0.253,63,Occasional
3367,4,7,618.04,43,5.9,24,15,2,0.283,11,Active
3368,3,8,297.8,46,3.4,35,6,2,0.01,95,Active
3369,15,7,341.28,29,1.7,32,11,1,0.154,13,Occasional
3370,102,16,897.46,59,2.3,30,8,0,0.084,66,Regular
3371,47,9,439.07,54,8.5,25,6,0,0.093,76,Occasional
3372,44,17,321.46,56,0.3,15,6,0,0.062,41,Occasional
3373,13,10,657.61,26,7.3,26,8,1,0.092,73,Active
3374,21,10,849.83,45,1.3,17,14,0,0.023,80,Occasional
3375,22,6,316.3,52,9.2,22,6,0,0.108,68,Occasional
3376,18,18,411.28,35,5.7,24,5,0,0.203,52,Occasional
3377,6,8,2706.96,18,7.5,19,5,0,0.243,25,Active
3378,46,14,255.71,52,4.3,30,8,1,0.129,16,Occasional
3379,2,13,223.83,35,0.5,25,10,0,0.084,66,Active
3380,33,9,837.39,18,4.6,32,7,0,0.014,89,Occasional
3381,37,16,697.29,39,6.2,26,11,0,0.125,55,Regular
3382,15,12,350.15,36,5.1,28,7,0,0.049,0,Occasional
3383,16,16,202.45,46,8.1,24,4,0,0.165,26,Occasional
3384,57,13,161.51,42,4.3,21,9,1,0.187,17,Occasional
3385,4,10,1328.75,55,9.7,21,3,0,0.085,28,Active
3386,41,11,629.74,69,3.5,33,6,0,0.14,1,Regular
3387,5,9,401.33,29,2.4,39,2,1,0.263,37,Active
3388,16,6,606.83,33,2.9,19,8,1,0.044,95,Occasional
3389,60,9,244.94,74,0.6,29,7,0,0.271,81,Occasional
3390,44,9,412.87,73,7.4,25,3,0,0.176,36,Occasional
3391,9,7,251.09,42,2.2,24,8,0,0.147,4,Active
3392,10,10,72.67,24,2,31,5,0,0.221,3,Active
3393,29,12,244.68,38,2.3,21,8,0,0.098,96,Occasional
3394,20,7,1076.02,40,8.3,33,7,1,0.169,30,Occasional
3395,82,6,166.55,39,6.8,23,8,1,0.181,46,Dormant
3396,11,12,1154.97,77,1.8,30,9,1,0.081,17,Regular
3397,12,14,530.38,57,4,27,7,1,0.177,39,Regular
3398,24,8,1314.04,30,8.4,26,11,1,0.158,97,Occasional
3399,10,15,801.02,47,7,32,11,0,0.15,59,Regular
3400,24,13,73.65,25,0.8,21,7,1,0.226,74,Occasional
3401,46,15,511.73,30,9.6,22,7,0,0.247,37,Regular
3402,10,17,158.33,27,6.3,24,5,0,0.031,40,Active
3403,133,15,98.52,46,9.9,20,8,0,0.128,2,Dormant
3404,40,11,147.51,42,3.9,28,10,0,0.138,43,Occasional
3405,13,10,1266.39,30,6.7,20,8,0,0.256,62,Active
3406,22,9,190.28,59,5.9,25,5,0,0.115,36,Occasional
3407,48,13,217.48,68,6.7,21,10,1,0.126,58,Occasional
3408,3,8,544.96,80,8.7,27,7,0,0.241,16,Active
3409,66,10,486.76,18,6.3,35,11,0,0.26,3,Dormant
3410,6,11,562.15,18,6.5,28,9,0,0.036,51,Regular
3411,9,12,271.57,79,2.3,22,6,0,0.048,80,Active
3412,26,4,198.23,52,2.7,28,6,1,0.018,5,Occasional
3413,5,18,599.92,37,4.7,29,8,3,0.006,34,Regular
3414,2,14,1054.5,39,8.5,22,5,1,0.233,1,Regular
3415,40,10,2071.55,49,4.2,26,9,0,0.124,17,Occasional
3416,3,11,1411.98,29,4.5,28,11,0,0.247,59,Regular
3417,5,12,1024.09,58,9.7,25,7,0,0.024,85,Regular
3418,8,15,1000.26,64,5.5,39,7,0,0.149,99,Regular
3419,69,15,854.77,34,6.1,29,7,0,0.19,8,Regular
3420,78,13,376.03,48,2.4,24,8,1,0.15,45,Dormant
3421,68,12,271.02,38,2.4,25,7,1,0.035,11,Dormant
3422,70,11,881.17,29,7.8,22,5,0,0.124,23,Regular
3423,96,6,2113.89,23,9.5,21,7,0,0.088,48,Dormant
3424,81,13,930.48,35,8.7,28,6,1,0.091,22,Regular
3425,13,13,809.18,30,4.3,27,6,1,0.238,46,Regular
3426,70,12,563.05,39,3.3,22,9,0,0.241,30,Regular
3427,42,10,192.76,40,7.4,30,5,0,0.155,2,Occasional
3428,12,13,342.02,44,8.6,26,5,2,0.008,23,Active
3429,77,11,648.09,27,7.2,23,5,0,0.241,77,Regular
3430,25,10,1209.42,28,6.2,23,5,0,0.076,37,Occasional
3431,28,15,1843.21,65,7.7,28,6,2,0.299,96,Regular
3432,12,13,176.68,66,1,19,7,0,0.284,53,Active
3433,223,17,297.2,56,3.3,23,6,0,0.184,24,Dormant
3434,63,10,270.64,56,7.1,23,8,0,0.172,67,Dormant
3435,0,19,1190.64,40,7.9,21,8,0,0.265,83,VIP
3436,80,7,1414.36,52,8,24,3,0,0.122,70,Dormant
3437,72,15,957.96,52,4.4,25,9,0,0.237,63,Regular
3438,17,12,437.44,58,8.1,25,8,0,0.004,15,Occasional
3439,54,7,154.97,29,3.7,29,8,0,0.244,3,Occasional
3440,51,12,1219.09,37,8.7,19,9,1,0.242,62,Regular
3441,103,16,1322.03,45,4.5,19,13,0,0.01,24,VIP
3442,4,15,172.14,33,3.5,19,9,0,0.18,57,Active
3443,9,12,731.79,67,4.1,30,8,0,0.26,70,Regular
3444,26,12,651.39,50,2.8,20,4,0,0.261,96,Regular
3445,9,16,658.3,75,1,30,10,1,0.109,79,Regular
3446,8,14,1379.28,51,3.7,20,13,0,0.147,70,Regular
3447,26,7,118.49,61,2.1,26,14,0,0.069,84,Occasional
3448,2,11,265.79,18,7.7,23,8,3,0.135,81,Active
3449,17,13,2258.01,23,8.2,27,10,1,0.067,98,Regular
3450,18,12,358.45,18,1.4,29,11,0,0.034,93,Occasional
3451,83,8,526.4,58,6.7,18,6,1,0.105,5,Dormant
3452,2,10,608.25,55,5.3,22,8,1,0.033,57,Active
3453,77,8,1214.89,29,5.7,24,9,1,0.125,8,Dormant
3454,2,8,2768.6,64,5.7,23,10,1,0.028,10,Active
3455,203,12,344.31,44,9.2,27,7,0,0.176,66,Dormant
3456,21,12,522.12,42,3.8,26,8,1,0.127,75,Regular
3457,30,11,470.65,37,0.5,29,10,0,0.033,65,Occasional
3458,4,11,193.28,57,5.1,32,3,0,0.032,40,Active
3459,34,16,529.4,40,8.3,26,5,1,0.193,34,Regular
3460,21,12,586.95,30,8.6,29,6,0,0.273,95,Regular
3461,104,12,297.23,33,0.6,24,8,0,0.192,77,Dormant
3462,71,16,764.31,31,8.2,25,5,0,0.084,31,Regular
3463,47,9,745.31,43,1.5,22,8,3,0.213,35,Occasional
3464,16,6,1017.24,28,6,29,9,1,0.292,15,Occasional
3465,7,20,271.83,75,5.2,21,8,0,0.105,57,Active
3466,37,12,896.09,51,0,33,7,0,0.193,10,Regular
3467,61,16,1044.4,24,3.9,16,8,0,0.243,89,VIP
3468,22,9,212.8,54,6.2,26,9,0,0.093,71,Occasional
3469,22,14,922.88,64,7.8,21,7,1,0.167,85,Regular
3470,26,16,42.89,68,7.9,15,10,2,0.147,11,Occasional
3471,36,15,756.71,74,0.3,24,11,1,0.212,60,Regular
3472,15,10,1851.99,60,3.1,24,11,0,0.119,8,Occasional
3473,19,8,358.73,52,7.2,15,10,1,0.007,0,Occasional
3474,6,15,489.01,66,3.6,31,8,0,0.277,88,Active
3475,5,16,91.87,80,8.2,15,10,0,0.068,19,Active
